Unnamed: 0,Ground Name,City,District,Province,Ground Type,Pitch,Length,Width,Lights,Parking,Washrooms,Pavilion,Scoreboard,Rooms,Parking Cap.,Price (LKR),Rating
1021.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1022.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1023.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1024.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1025.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1026.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1027.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1028.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1029.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1030.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1031.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1032.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1033.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1034.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1035.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1036.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
